data_type,framework,version,algorithm,category,share_pct,repetitions
DOUBLE,noarr,ChooseHints,correlation,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,correlation,speedup_over,100.0,5
DOUBLE,noarr,ChooseHints,correlation,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,covariance,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,covariance,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,covariance,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,covariance,speedup_over,100.0,5
DOUBLE,noarr,ChooseHints,covariance,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,deriche,invalid_algorithm,20.0,5
DOUBLE,noarr,ChooseHints,deriche,invalid_code,20.0,5
DOUBLE,noarr,ChooseHints,deriche,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,deriche,speedup_over,60.0,5
DOUBLE,noarr,ChooseHints,deriche,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,doitgen,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,doitgen,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,doitgen,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,doitgen,speedup_over,100.0,5
DOUBLE,noarr,ChooseHints,doitgen,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,durbin,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,durbin,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,durbin,slowdown,80.0,5
DOUBLE,noarr,ChooseHints,durbin,speedup_over,0.0,5
DOUBLE,noarr,ChooseHints,durbin,speedup_under,20.0,5
DOUBLE,noarr,ChooseHints,fdtd-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,fdtd-2d,invalid_code,40.0,5
DOUBLE,noarr,ChooseHints,fdtd-2d,slowdown,60.0,5
DOUBLE,noarr,ChooseHints,fdtd-2d,speedup_over,0.0,5
DOUBLE,noarr,ChooseHints,fdtd-2d,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,gemver,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,gemver,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,gemver,slowdown,20.0,5
DOUBLE,noarr,ChooseHints,gemver,speedup_over,80.0,5
DOUBLE,noarr,ChooseHints,gemver,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,gesummv,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,gesummv,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,gesummv,slowdown,60.0,5
DOUBLE,noarr,ChooseHints,gesummv,speedup_over,40.0,5
DOUBLE,noarr,ChooseHints,gesummv,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,gramschmidt,invalid_algorithm,100.0,5
DOUBLE,noarr,ChooseHints,gramschmidt,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,gramschmidt,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,gramschmidt,speedup_over,0.0,5
DOUBLE,noarr,ChooseHints,gramschmidt,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,jacobi-1d,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,jacobi-1d,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,jacobi-1d,slowdown,100.0,5
DOUBLE,noarr,ChooseHints,jacobi-1d,speedup_over,0.0,5
DOUBLE,noarr,ChooseHints,jacobi-1d,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,jacobi-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,jacobi-2d,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,jacobi-2d,slowdown,60.0,5
DOUBLE,noarr,ChooseHints,jacobi-2d,speedup_over,40.0,5
DOUBLE,noarr,ChooseHints,jacobi-2d,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,lu,invalid_algorithm,20.0,5
DOUBLE,noarr,ChooseHints,lu,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,lu,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,lu,speedup_over,20.0,5
DOUBLE,noarr,ChooseHints,lu,speedup_under,60.0,5
DOUBLE,noarr,ChooseHints,ludcmp,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,ludcmp,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,ludcmp,slowdown,20.0,5
DOUBLE,noarr,ChooseHints,ludcmp,speedup_over,0.0,5
DOUBLE,noarr,ChooseHints,ludcmp,speedup_under,80.0,5
DOUBLE,noarr,ChooseHints,mvt,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,mvt,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,mvt,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,mvt,speedup_over,100.0,5
DOUBLE,noarr,ChooseHints,mvt,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,nussinov,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,nussinov,invalid_code,100.0,5
DOUBLE,noarr,ChooseHints,nussinov,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,nussinov,speedup_over,0.0,5
DOUBLE,noarr,ChooseHints,nussinov,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,seidel-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,seidel-2d,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,seidel-2d,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,seidel-2d,speedup_over,60.0,5
DOUBLE,noarr,ChooseHints,seidel-2d,speedup_under,40.0,5
DOUBLE,noarr,ChooseHints,symm,invalid_algorithm,20.0,5
DOUBLE,noarr,ChooseHints,symm,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,symm,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,symm,speedup_over,80.0,5
DOUBLE,noarr,ChooseHints,symm,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,syr2k,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,syr2k,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,syr2k,slowdown,20.0,5
DOUBLE,noarr,ChooseHints,syr2k,speedup_over,80.0,5
DOUBLE,noarr,ChooseHints,syr2k,speedup_under,0.0,5
DOUBLE,noarr,ChooseHints,syrk,invalid_algorithm,20.0,5
DOUBLE,noarr,ChooseHints,syrk,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,syrk,slowdown,20.0,5
DOUBLE,noarr,ChooseHints,syrk,speedup_over,40.0,5
DOUBLE,noarr,ChooseHints,syrk,speedup_under,20.0,5
DOUBLE,noarr,ChooseHints,trisolv,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,trisolv,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,trisolv,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,trisolv,speedup_over,80.0,5
DOUBLE,noarr,ChooseHints,trisolv,speedup_under,20.0,5
DOUBLE,noarr,ChooseHints,trmm,invalid_algorithm,0.0,5
DOUBLE,noarr,ChooseHints,trmm,invalid_code,0.0,5
DOUBLE,noarr,ChooseHints,trmm,slowdown,0.0,5
DOUBLE,noarr,ChooseHints,trmm,speedup_over,100.0,5
DOUBLE,noarr,ChooseHints,trmm,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,3mm,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,3mm,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,3mm,slowdown,20.0,5
DOUBLE,noarr,FromPlan,3mm,speedup_over,80.0,5
DOUBLE,noarr,FromPlan,3mm,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,adi,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,adi,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,adi,slowdown,40.0,5
DOUBLE,noarr,FromPlan,adi,speedup_over,60.0,5
DOUBLE,noarr,FromPlan,adi,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,atax,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,atax,invalid_code,60.0,5
DOUBLE,noarr,FromPlan,atax,slowdown,40.0,5
DOUBLE,noarr,FromPlan,atax,speedup_over,0.0,5
DOUBLE,noarr,FromPlan,atax,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,bicg,invalid_algorithm,20.0,5
DOUBLE,noarr,FromPlan,bicg,invalid_code,40.0,5
DOUBLE,noarr,FromPlan,bicg,slowdown,0.0,5
DOUBLE,noarr,FromPlan,bicg,speedup_over,40.0,5
DOUBLE,noarr,FromPlan,bicg,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,cholesky,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,cholesky,invalid_code,100.0,5
DOUBLE,noarr,FromPlan,cholesky,slowdown,0.0,5
DOUBLE,noarr,FromPlan,cholesky,speedup_over,0.0,5
DOUBLE,noarr,FromPlan,cholesky,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,correlation,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,correlation,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,correlation,slowdown,0.0,5
DOUBLE,noarr,FromPlan,correlation,speedup_over,100.0,5
DOUBLE,noarr,FromPlan,correlation,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,covariance,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,covariance,invalid_code,20.0,5
DOUBLE,noarr,FromPlan,covariance,slowdown,0.0,5
DOUBLE,noarr,FromPlan,covariance,speedup_over,80.0,5
DOUBLE,noarr,FromPlan,covariance,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,deriche,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,deriche,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,deriche,slowdown,0.0,5
DOUBLE,noarr,FromPlan,deriche,speedup_over,100.0,5
DOUBLE,noarr,FromPlan,deriche,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,doitgen,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,doitgen,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,doitgen,slowdown,0.0,5
DOUBLE,noarr,FromPlan,doitgen,speedup_over,100.0,5
DOUBLE,noarr,FromPlan,doitgen,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,durbin,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,durbin,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,durbin,slowdown,20.0,5
DOUBLE,noarr,FromPlan,durbin,speedup_over,0.0,5
DOUBLE,noarr,FromPlan,durbin,speedup_under,80.0,5
DOUBLE,noarr,FromPlan,fdtd-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,fdtd-2d,invalid_code,40.0,5
DOUBLE,noarr,FromPlan,fdtd-2d,slowdown,60.0,5
DOUBLE,noarr,FromPlan,fdtd-2d,speedup_over,0.0,5
DOUBLE,noarr,FromPlan,fdtd-2d,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,gemver,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,gemver,invalid_code,20.0,5
DOUBLE,noarr,FromPlan,gemver,slowdown,0.0,5
DOUBLE,noarr,FromPlan,gemver,speedup_over,80.0,5
DOUBLE,noarr,FromPlan,gemver,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,gesummv,invalid_algorithm,20.0,5
DOUBLE,noarr,FromPlan,gesummv,invalid_code,20.0,5
DOUBLE,noarr,FromPlan,gesummv,slowdown,0.0,5
DOUBLE,noarr,FromPlan,gesummv,speedup_over,60.0,5
DOUBLE,noarr,FromPlan,gesummv,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,gramschmidt,invalid_algorithm,100.0,5
DOUBLE,noarr,FromPlan,gramschmidt,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,gramschmidt,slowdown,0.0,5
DOUBLE,noarr,FromPlan,gramschmidt,speedup_over,0.0,5
DOUBLE,noarr,FromPlan,gramschmidt,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,jacobi-1d,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,jacobi-1d,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,jacobi-1d,slowdown,80.0,5
DOUBLE,noarr,FromPlan,jacobi-1d,speedup_over,20.0,5
DOUBLE,noarr,FromPlan,jacobi-1d,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,jacobi-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,jacobi-2d,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,jacobi-2d,slowdown,100.0,5
DOUBLE,noarr,FromPlan,jacobi-2d,speedup_over,0.0,5
DOUBLE,noarr,FromPlan,jacobi-2d,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,lu,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,lu,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,lu,slowdown,0.0,5
DOUBLE,noarr,FromPlan,lu,speedup_over,100.0,5
DOUBLE,noarr,FromPlan,lu,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,ludcmp,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,ludcmp,invalid_code,20.0,5
DOUBLE,noarr,FromPlan,ludcmp,slowdown,0.0,5
DOUBLE,noarr,FromPlan,ludcmp,speedup_over,0.0,5
DOUBLE,noarr,FromPlan,ludcmp,speedup_under,80.0,5
DOUBLE,noarr,FromPlan,mvt,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,mvt,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,mvt,slowdown,0.0,5
DOUBLE,noarr,FromPlan,mvt,speedup_over,100.0,5
DOUBLE,noarr,FromPlan,mvt,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,nussinov,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,nussinov,invalid_code,100.0,5
DOUBLE,noarr,FromPlan,nussinov,slowdown,0.0,5
DOUBLE,noarr,FromPlan,nussinov,speedup_over,0.0,5
DOUBLE,noarr,FromPlan,nussinov,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,seidel-2d,invalid_algorithm,20.0,5
DOUBLE,noarr,FromPlan,seidel-2d,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,seidel-2d,slowdown,0.0,5
DOUBLE,noarr,FromPlan,seidel-2d,speedup_over,80.0,5
DOUBLE,noarr,FromPlan,seidel-2d,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,symm,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,symm,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,symm,slowdown,0.0,5
DOUBLE,noarr,FromPlan,symm,speedup_over,100.0,5
DOUBLE,noarr,FromPlan,symm,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,syr2k,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,syr2k,invalid_code,20.0,5
DOUBLE,noarr,FromPlan,syr2k,slowdown,60.0,5
DOUBLE,noarr,FromPlan,syr2k,speedup_over,20.0,5
DOUBLE,noarr,FromPlan,syr2k,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,syrk,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,syrk,invalid_code,20.0,5
DOUBLE,noarr,FromPlan,syrk,slowdown,60.0,5
DOUBLE,noarr,FromPlan,syrk,speedup_over,20.0,5
DOUBLE,noarr,FromPlan,syrk,speedup_under,0.0,5
DOUBLE,noarr,FromPlan,trisolv,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,trisolv,invalid_code,0.0,5
DOUBLE,noarr,FromPlan,trisolv,slowdown,0.0,5
DOUBLE,noarr,FromPlan,trisolv,speedup_over,60.0,5
DOUBLE,noarr,FromPlan,trisolv,speedup_under,40.0,5
DOUBLE,noarr,FromPlan,trmm,invalid_algorithm,0.0,5
DOUBLE,noarr,FromPlan,trmm,invalid_code,20.0,5
DOUBLE,noarr,FromPlan,trmm,slowdown,0.0,5
DOUBLE,noarr,FromPlan,trmm,speedup_over,80.0,5
DOUBLE,noarr,FromPlan,trmm,speedup_under,0.0,5
DOUBLE,noarr,Naive,3mm,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,3mm,invalid_code,0.0,5
DOUBLE,noarr,Naive,3mm,slowdown,0.0,5
DOUBLE,noarr,Naive,3mm,speedup_over,100.0,5
DOUBLE,noarr,Naive,3mm,speedup_under,0.0,5
DOUBLE,noarr,Naive,adi,invalid_algorithm,40.0,5
DOUBLE,noarr,Naive,adi,invalid_code,0.0,5
DOUBLE,noarr,Naive,adi,slowdown,60.0,5
DOUBLE,noarr,Naive,adi,speedup_over,0.0,5
DOUBLE,noarr,Naive,adi,speedup_under,0.0,5
DOUBLE,noarr,Naive,atax,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,atax,invalid_code,0.0,5
DOUBLE,noarr,Naive,atax,slowdown,0.0,5
DOUBLE,noarr,Naive,atax,speedup_over,100.0,5
DOUBLE,noarr,Naive,atax,speedup_under,0.0,5
DOUBLE,noarr,Naive,bicg,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,bicg,invalid_code,0.0,5
DOUBLE,noarr,Naive,bicg,slowdown,0.0,5
DOUBLE,noarr,Naive,bicg,speedup_over,100.0,5
DOUBLE,noarr,Naive,bicg,speedup_under,0.0,5
DOUBLE,noarr,Naive,cholesky,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,cholesky,invalid_code,100.0,5
DOUBLE,noarr,Naive,cholesky,slowdown,0.0,5
DOUBLE,noarr,Naive,cholesky,speedup_over,0.0,5
DOUBLE,noarr,Naive,cholesky,speedup_under,0.0,5
DOUBLE,noarr,Naive,correlation,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,correlation,invalid_code,0.0,5
DOUBLE,noarr,Naive,correlation,slowdown,0.0,5
DOUBLE,noarr,Naive,correlation,speedup_over,100.0,5
DOUBLE,noarr,Naive,correlation,speedup_under,0.0,5
DOUBLE,noarr,Naive,covariance,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,covariance,invalid_code,0.0,5
DOUBLE,noarr,Naive,covariance,slowdown,0.0,5
DOUBLE,noarr,Naive,covariance,speedup_over,100.0,5
DOUBLE,noarr,Naive,covariance,speedup_under,0.0,5
DOUBLE,noarr,Naive,deriche,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,deriche,invalid_code,20.0,5
DOUBLE,noarr,Naive,deriche,slowdown,0.0,5
DOUBLE,noarr,Naive,deriche,speedup_over,80.0,5
DOUBLE,noarr,Naive,deriche,speedup_under,0.0,5
DOUBLE,noarr,Naive,doitgen,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,doitgen,invalid_code,0.0,5
DOUBLE,noarr,Naive,doitgen,slowdown,0.0,5
DOUBLE,noarr,Naive,doitgen,speedup_over,100.0,5
DOUBLE,noarr,Naive,doitgen,speedup_under,0.0,5
DOUBLE,noarr,Naive,durbin,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,durbin,invalid_code,0.0,5
DOUBLE,noarr,Naive,durbin,slowdown,60.0,5
DOUBLE,noarr,Naive,durbin,speedup_over,0.0,5
DOUBLE,noarr,Naive,durbin,speedup_under,40.0,5
DOUBLE,noarr,Naive,fdtd-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,fdtd-2d,invalid_code,20.0,5
DOUBLE,noarr,Naive,fdtd-2d,slowdown,80.0,5
DOUBLE,noarr,Naive,fdtd-2d,speedup_over,0.0,5
DOUBLE,noarr,Naive,fdtd-2d,speedup_under,0.0,5
DOUBLE,noarr,Naive,gemver,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,gemver,invalid_code,0.0,5
DOUBLE,noarr,Naive,gemver,slowdown,0.0,5
DOUBLE,noarr,Naive,gemver,speedup_over,100.0,5
DOUBLE,noarr,Naive,gemver,speedup_under,0.0,5
DOUBLE,noarr,Naive,gesummv,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,gesummv,invalid_code,0.0,5
DOUBLE,noarr,Naive,gesummv,slowdown,0.0,5
DOUBLE,noarr,Naive,gesummv,speedup_over,100.0,5
DOUBLE,noarr,Naive,gesummv,speedup_under,0.0,5
DOUBLE,noarr,Naive,gramschmidt,invalid_algorithm,100.0,5
DOUBLE,noarr,Naive,gramschmidt,invalid_code,0.0,5
DOUBLE,noarr,Naive,gramschmidt,slowdown,0.0,5
DOUBLE,noarr,Naive,gramschmidt,speedup_over,0.0,5
DOUBLE,noarr,Naive,gramschmidt,speedup_under,0.0,5
DOUBLE,noarr,Naive,jacobi-1d,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,jacobi-1d,invalid_code,20.0,5
DOUBLE,noarr,Naive,jacobi-1d,slowdown,80.0,5
DOUBLE,noarr,Naive,jacobi-1d,speedup_over,0.0,5
DOUBLE,noarr,Naive,jacobi-1d,speedup_under,0.0,5
DOUBLE,noarr,Naive,jacobi-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,jacobi-2d,invalid_code,20.0,5
DOUBLE,noarr,Naive,jacobi-2d,slowdown,80.0,5
DOUBLE,noarr,Naive,jacobi-2d,speedup_over,0.0,5
DOUBLE,noarr,Naive,jacobi-2d,speedup_under,0.0,5
DOUBLE,noarr,Naive,lu,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,lu,invalid_code,20.0,5
DOUBLE,noarr,Naive,lu,slowdown,0.0,5
DOUBLE,noarr,Naive,lu,speedup_over,20.0,5
DOUBLE,noarr,Naive,lu,speedup_under,60.0,5
DOUBLE,noarr,Naive,ludcmp,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,ludcmp,invalid_code,0.0,5
DOUBLE,noarr,Naive,ludcmp,slowdown,0.0,5
DOUBLE,noarr,Naive,ludcmp,speedup_over,0.0,5
DOUBLE,noarr,Naive,ludcmp,speedup_under,100.0,5
DOUBLE,noarr,Naive,mvt,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,mvt,invalid_code,0.0,5
DOUBLE,noarr,Naive,mvt,slowdown,0.0,5
DOUBLE,noarr,Naive,mvt,speedup_over,80.0,5
DOUBLE,noarr,Naive,mvt,speedup_under,20.0,5
DOUBLE,noarr,Naive,nussinov,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,nussinov,invalid_code,100.0,5
DOUBLE,noarr,Naive,nussinov,slowdown,0.0,5
DOUBLE,noarr,Naive,nussinov,speedup_over,0.0,5
DOUBLE,noarr,Naive,nussinov,speedup_under,0.0,5
DOUBLE,noarr,Naive,seidel-2d,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,seidel-2d,invalid_code,0.0,5
DOUBLE,noarr,Naive,seidel-2d,slowdown,20.0,5
DOUBLE,noarr,Naive,seidel-2d,speedup_over,60.0,5
DOUBLE,noarr,Naive,seidel-2d,speedup_under,20.0,5
DOUBLE,noarr,Naive,symm,invalid_algorithm,20.0,5
DOUBLE,noarr,Naive,symm,invalid_code,0.0,5
DOUBLE,noarr,Naive,symm,slowdown,0.0,5
DOUBLE,noarr,Naive,symm,speedup_over,80.0,5
DOUBLE,noarr,Naive,symm,speedup_under,0.0,5
DOUBLE,noarr,Naive,syr2k,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,syr2k,invalid_code,0.0,5
DOUBLE,noarr,Naive,syr2k,slowdown,80.0,5
DOUBLE,noarr,Naive,syr2k,speedup_over,20.0,5
DOUBLE,noarr,Naive,syr2k,speedup_under,0.0,5
DOUBLE,noarr,Naive,syrk,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,syrk,invalid_code,0.0,5
DOUBLE,noarr,Naive,syrk,slowdown,40.0,5
DOUBLE,noarr,Naive,syrk,speedup_over,60.0,5
DOUBLE,noarr,Naive,syrk,speedup_under,0.0,5
DOUBLE,noarr,Naive,trisolv,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,trisolv,invalid_code,0.0,5
DOUBLE,noarr,Naive,trisolv,slowdown,0.0,5
DOUBLE,noarr,Naive,trisolv,speedup_over,80.0,5
DOUBLE,noarr,Naive,trisolv,speedup_under,20.0,5
DOUBLE,noarr,Naive,trmm,invalid_algorithm,0.0,5
DOUBLE,noarr,Naive,trmm,invalid_code,0.0,5
DOUBLE,noarr,Naive,trmm,slowdown,0.0,5
DOUBLE,noarr,Naive,trmm,speedup_over,100.0,5
DOUBLE,noarr,Naive,trmm,speedup_under,0.0,5
