framework,version,algorithm,repetition,category
noarr,FromPlan,syr2k,3,invalid_code
noarr,FromPlan,syr2k,4,speedup_over
noarr,FromPlan,syr2k,5,speedup_over
noarr,FromPlan,syrk,1,speedup_over
noarr,FromPlan,syrk,2,speedup_over
noarr,FromPlan,syrk,3,speedup_over
noarr,FromPlan,syrk,4,invalid_code
noarr,FromPlan,syrk,5,speedup_over
noarr,FromPlan,trisolv,1,speedup_under
noarr,FromPlan,trisolv,2,speedup_under
noarr,FromPlan,trisolv,3,speedup_under
noarr,FromPlan,trisolv,4,speedup_under
noarr,FromPlan,trisolv,5,speedup_under
noarr,FromPlan,trmm,1,invalid_code
noarr,FromPlan,trmm,2,speedup_over
noarr,FromPlan,trmm,3,speedup_over
noarr,FromPlan,trmm,4,speedup_over
noarr,FromPlan,trmm,5,speedup_over
noarr,Naive,2mm,1,speedup_over
noarr,Naive,2mm,2,speedup_over
noarr,Naive,2mm,3,speedup_under
noarr,Naive,2mm,4,speedup_over
noarr,Naive,2mm,5,speedup_over
noarr,Naive,3mm,1,speedup_over
noarr,Naive,3mm,2,speedup_over
noarr,Naive,3mm,3,speedup_over
noarr,Naive,3mm,4,speedup_over
noarr,Naive,3mm,5,speedup_over
noarr,Naive,adi,1,speedup_over
noarr,Naive,adi,2,speedup_over
noarr,Naive,adi,3,invalid_code
noarr,Naive,adi,4,invalid_code
noarr,Naive,adi,5,speedup_over
noarr,Naive,atax,1,slowdown
noarr,Naive,atax,2,slowdown
noarr,Naive,atax,3,slowdown
noarr,Naive,atax,4,slowdown
noarr,Naive,atax,5,slowdown
noarr,Naive,bicg,1,slowdown
noarr,Naive,bicg,2,slowdown
noarr,Naive,bicg,3,slowdown
noarr,Naive,bicg,4,slowdown
noarr,Naive,bicg,5,slowdown
noarr,Naive,cholesky,1,invalid_code
noarr,Naive,cholesky,2,invalid_code
noarr,Naive,cholesky,3,invalid_code
noarr,Naive,cholesky,4,invalid_code
noarr,Naive,cholesky,5,invalid_code
noarr,Naive,correlation,1,slowdown
noarr,Naive,correlation,2,slowdown
noarr,Naive,correlation,3,speedup_over
noarr,Naive,correlation,4,slowdown
noarr,Naive,correlation,5,slowdown
noarr,Naive,covariance,1,slowdown
noarr,Naive,covariance,2,slowdown
noarr,Naive,covariance,3,speedup_over
noarr,Naive,covariance,4,speedup_over
noarr,Naive,covariance,5,speedup_over
noarr,Naive,deriche,1,slowdown
noarr,Naive,deriche,2,invalid_code
noarr,Naive,deriche,3,slowdown
noarr,Naive,deriche,4,slowdown
noarr,Naive,deriche,5,speedup_over
noarr,Naive,doitgen,1,speedup_over
noarr,Naive,doitgen,2,speedup_over
noarr,Naive,doitgen,3,speedup_over
noarr,Naive,doitgen,4,speedup_over
noarr,Naive,doitgen,5,speedup_over
noarr,Naive,durbin,1,slowdown
noarr,Naive,durbin,2,slowdown
noarr,Naive,durbin,3,slowdown
noarr,Naive,durbin,4,slowdown
noarr,Naive,durbin,5,slowdown
noarr,Naive,fdtd-2d,1,speedup_under
noarr,Naive,fdtd-2d,2,speedup_under
noarr,Naive,fdtd-2d,3,speedup_under
noarr,Naive,fdtd-2d,4,speedup_over
noarr,Naive,fdtd-2d,5,invalid_code
noarr,Naive,floyd-warshall,1,speedup_over
noarr,Naive,floyd-warshall,2,slowdown
noarr,Naive,floyd-warshall,3,speedup_over
noarr,Naive,floyd-warshall,4,speedup_over
noarr,Naive,floyd-warshall,5,speedup_over
noarr,Naive,gemm,1,slowdown
noarr,Naive,gemm,2,speedup_over
noarr,Naive,gemm,3,slowdown
noarr,Naive,gemm,4,speedup_over
noarr,Naive,gemm,5,speedup_over
noarr,Naive,gemver,1,speedup_over
noarr,Naive,gemver,2,speedup_over
noarr,Naive,gemver,3,speedup_over
noarr,Naive,gemver,4,speedup_over
noarr,Naive,gemver,5,speedup_over
noarr,Naive,gesummv,1,slowdown
noarr,Naive,gesummv,2,slowdown
noarr,Naive,gesummv,3,slowdown
noarr,Naive,gesummv,4,slowdown
noarr,Naive,gesummv,5,slowdown
noarr,Naive,gramschmidt,1,invalid_code
noarr,Naive,gramschmidt,2,invalid_code
noarr,Naive,gramschmidt,3,invalid_code
noarr,Naive,gramschmidt,4,invalid_code
noarr,Naive,gramschmidt,5,invalid_code
noarr,Naive,heat-3d,1,speedup_over
noarr,Naive,heat-3d,2,speedup_over
noarr,Naive,heat-3d,3,speedup_over
noarr,Naive,heat-3d,4,speedup_over
noarr,Naive,heat-3d,5,invalid_code
noarr,Naive,jacobi-1d,1,slowdown
noarr,Naive,jacobi-1d,2,invalid_code
noarr,Naive,jacobi-1d,3,slowdown
noarr,Naive,jacobi-1d,4,slowdown
noarr,Naive,jacobi-1d,5,slowdown
noarr,Naive,jacobi-2d,1,speedup_over
noarr,Naive,jacobi-2d,2,slowdown
noarr,Naive,jacobi-2d,3,speedup_over
noarr,Naive,jacobi-2d,4,invalid_code
noarr,Naive,jacobi-2d,5,slowdown
noarr,Naive,lu,1,speedup_under
noarr,Naive,lu,2,speedup_under
noarr,Naive,lu,3,speedup_over
noarr,Naive,lu,4,speedup_under
noarr,Naive,lu,5,invalid_code
noarr,Naive,ludcmp,1,slowdown
noarr,Naive,ludcmp,2,slowdown
noarr,Naive,ludcmp,3,slowdown
noarr,Naive,ludcmp,4,slowdown
noarr,Naive,ludcmp,5,slowdown
noarr,Naive,mvt,1,speedup_under
noarr,Naive,mvt,2,speedup_over
noarr,Naive,mvt,3,speedup_over
noarr,Naive,mvt,4,speedup_over
noarr,Naive,mvt,5,speedup_over
noarr,Naive,nussinov,1,invalid_code
noarr,Naive,nussinov,2,invalid_code
noarr,Naive,nussinov,3,invalid_code
noarr,Naive,nussinov,4,invalid_code
noarr,Naive,nussinov,5,invalid_code
noarr,Naive,seidel-2d,1,slowdown
noarr,Naive,seidel-2d,2,slowdown
noarr,Naive,seidel-2d,3,speedup_under
noarr,Naive,seidel-2d,4,slowdown
noarr,Naive,seidel-2d,5,speedup_under
noarr,Naive,symm,1,invalid_code
noarr,Naive,symm,2,speedup_over
noarr,Naive,symm,3,speedup_over
noarr,Naive,symm,4,speedup_over
noarr,Naive,symm,5,speedup_over
noarr,Naive,syr2k,1,slowdown
noarr,Naive,syr2k,2,speedup_over
noarr,Naive,syr2k,3,slowdown
noarr,Naive,syr2k,4,speedup_over
noarr,Naive,syr2k,5,speedup_over
noarr,Naive,syrk,1,speedup_over
noarr,Naive,syrk,2,speedup_over
noarr,Naive,syrk,3,slowdown
noarr,Naive,syrk,4,speedup_over
noarr,Naive,syrk,5,speedup_over
noarr,Naive,trisolv,1,speedup_under
noarr,Naive,trisolv,2,speedup_under
noarr,Naive,trisolv,3,speedup_under
noarr,Naive,trisolv,4,speedup_under
noarr,Naive,trisolv,5,speedup_under
noarr,Naive,trmm,1,speedup_over
noarr,Naive,trmm,2,speedup_over
noarr,Naive,trmm,3,speedup_under
noarr,Naive,trmm,4,speedup_under
noarr,Naive,trmm,5,speedup_over
noarr,standard,2mm,1,slowdown
noarr,standard,2mm,2,speedup_over
noarr,standard,2mm,3,slowdown
noarr,standard,2mm,4,speedup_over
noarr,standard,2mm,5,slowdown
noarr,standard,3mm,1,slowdown
noarr,standard,3mm,2,slowdown
noarr,standard,3mm,3,speedup_over
noarr,standard,3mm,4,speedup_over
noarr,standard,3mm,5,slowdown
noarr,standard,adi,1,speedup_over
noarr,standard,adi,2,invalid_code
noarr,standard,adi,3,speedup_over
noarr,standard,adi,4,speedup_over
noarr,standard,adi,5,speedup_over
noarr,standard,atax,1,slowdown
noarr,standard,atax,2,slowdown
noarr,standard,atax,3,slowdown
noarr,standard,atax,4,slowdown
noarr,standard,atax,5,slowdown
noarr,standard,bicg,1,slowdown
noarr,standard,bicg,2,slowdown
noarr,standard,bicg,3,slowdown
noarr,standard,bicg,4,slowdown
noarr,standard,bicg,5,slowdown
noarr,standard,correlation,1,slowdown
noarr,standard,correlation,2,slowdown
noarr,standard,correlation,3,slowdown
noarr,standard,correlation,4,slowdown
noarr,standard,correlation,5,slowdown
noarr,standard,covariance,1,slowdown
noarr,standard,covariance,2,slowdown
noarr,standard,covariance,3,slowdown
noarr,standard,covariance,4,slowdown
noarr,standard,covariance,5,slowdown
noarr,standard,deriche,1,slowdown
noarr,standard,deriche,2,slowdown
noarr,standard,deriche,3,slowdown
noarr,standard,deriche,4,slowdown
noarr,standard,deriche,5,slowdown
noarr,standard,doitgen,1,slowdown
noarr,standard,doitgen,2,slowdown
noarr,standard,doitgen,3,slowdown
noarr,standard,doitgen,4,invalid_code
noarr,standard,doitgen,5,slowdown
noarr,standard,durbin,1,slowdown
noarr,standard,durbin,2,slowdown
noarr,standard,durbin,3,slowdown
noarr,standard,durbin,4,invalid_code
noarr,standard,durbin,5,slowdown
noarr,standard,fdtd-2d,1,speedup_under
noarr,standard,fdtd-2d,2,speedup_under
noarr,standard,fdtd-2d,3,speedup_under
noarr,standard,fdtd-2d,4,speedup_under
noarr,standard,fdtd-2d,5,speedup_under
noarr,standard,floyd-warshall,1,speedup_over
noarr,standard,floyd-warshall,2,slowdown
noarr,standard,floyd-warshall,3,speedup_over
noarr,standard,floyd-warshall,4,slowdown
noarr,standard,floyd-warshall,5,slowdown
noarr,standard,gemm,1,speedup_over
noarr,standard,gemm,2,speedup_over
noarr,standard,gemm,3,speedup_over
noarr,standard,gemm,4,speedup_over
noarr,standard,gemm,5,speedup_over
noarr,standard,gemver,1,speedup_under
noarr,standard,gemver,2,speedup_under
noarr,standard,gemver,3,speedup_under
noarr,standard,gemver,4,invalid_code
noarr,standard,gemver,5,speedup_under
noarr,standard,gesummv,1,slowdown
noarr,standard,gesummv,2,slowdown
noarr,standard,gesummv,3,slowdown
noarr,standard,gesummv,4,slowdown
noarr,standard,gesummv,5,slowdown
noarr,standard,heat-3d,1,speedup_over
noarr,standard,heat-3d,2,speedup_over
noarr,standard,heat-3d,3,speedup_over
noarr,standard,heat-3d,4,speedup_over
noarr,standard,heat-3d,5,speedup_over
noarr,standard,jacobi-1d,1,speedup_over
noarr,standard,jacobi-1d,2,speedup_over
noarr,standard,jacobi-1d,3,speedup_over
noarr,standard,jacobi-1d,4,speedup_over
noarr,standard,jacobi-1d,5,speedup_over
noarr,standard,jacobi-2d,1,speedup_under
noarr,standard,jacobi-2d,2,speedup_over
noarr,standard,jacobi-2d,3,speedup_over
noarr,standard,jacobi-2d,4,speedup_under
noarr,standard,jacobi-2d,5,speedup_under
noarr,standard,lu,1,invalid_code
noarr,standard,lu,2,speedup_under
noarr,standard,lu,3,invalid_code
noarr,standard,lu,4,invalid_code
noarr,standard,lu,5,speedup_under
noarr,standard,ludcmp,1,slowdown
noarr,standard,ludcmp,2,invalid_code
noarr,standard,ludcmp,3,invalid_code
noarr,standard,ludcmp,4,invalid_code
noarr,standard,ludcmp,5,invalid_code
noarr,standard,mvt,1,speedup_under
noarr,standard,mvt,2,speedup_under
noarr,standard,mvt,3,speedup_under
noarr,standard,mvt,4,speedup_under
noarr,standard,mvt,5,speedup_under
noarr,standard,seidel-2d,1,slowdown
noarr,standard,seidel-2d,2,slowdown
noarr,standard,seidel-2d,3,slowdown
noarr,standard,seidel-2d,4,slowdown
noarr,standard,seidel-2d,5,slowdown
noarr,standard,symm,1,speedup_over
noarr,standard,symm,2,speedup_over
noarr,standard,symm,3,speedup_over
noarr,standard,symm,4,speedup_over
noarr,standard,symm,5,speedup_over
noarr,standard,syr2k,1,speedup_over
noarr,standard,syr2k,2,speedup_over
noarr,standard,syr2k,3,speedup_over
noarr,standard,syr2k,4,invalid_code
noarr,standard,syr2k,5,speedup_over
noarr,standard,syrk,1,speedup_over
noarr,standard,syrk,2,speedup_over
noarr,standard,syrk,3,invalid_code
noarr,standard,syrk,4,speedup_over
noarr,standard,syrk,5,speedup_over
noarr,standard,trisolv,1,invalid_code
noarr,standard,trisolv,2,speedup_under
noarr,standard,trisolv,3,invalid_code
noarr,standard,trisolv,4,speedup_under
noarr,standard,trisolv,5,speedup_over
noarr,standard,trmm,1,speedup_over
noarr,standard,trmm,2,speedup_under
noarr,standard,trmm,3,speedup_under
noarr,standard,trmm,4,slowdown
noarr,standard,trmm,5,slowdown
tiramisu,standard,2mm,1,speedup_under
tiramisu,standard,2mm,2,invalid_code
tiramisu,standard,2mm,3,invalid_code
tiramisu,standard,2mm,4,invalid_code
tiramisu,standard,2mm,5,invalid_code
tiramisu,standard,3mm,1,speedup_under
tiramisu,standard,3mm,2,invalid_code
tiramisu,standard,3mm,3,invalid_code
tiramisu,standard,3mm,4,invalid_code
tiramisu,standard,3mm,5,invalid_code
tiramisu,standard,adi,1,speedup_under
tiramisu,standard,adi,2,invalid_code
tiramisu,standard,adi,3,invalid_code
tiramisu,standard,adi,4,invalid_code
tiramisu,standard,adi,5,invalid_code
tiramisu,standard,atax,1,speedup_under
tiramisu,standard,atax,2,invalid_code
tiramisu,standard,atax,3,invalid_code
tiramisu,standard,atax,4,invalid_code
tiramisu,standard,atax,5,invalid_code
tiramisu,standard,bicg,1,speedup_under
tiramisu,standard,bicg,2,invalid_code
tiramisu,standard,bicg,3,invalid_code
tiramisu,standard,bicg,4,invalid_code
tiramisu,standard,bicg,5,invalid_code
tiramisu,standard,cholesky,1,speedup_under
tiramisu,standard,cholesky,2,invalid_code
tiramisu,standard,cholesky,3,invalid_code
tiramisu,standard,cholesky,4,invalid_code
tiramisu,standard,cholesky,5,invalid_code
tiramisu,standard,correlation,1,speedup_under
tiramisu,standard,correlation,2,invalid_code
tiramisu,standard,correlation,3,invalid_code
tiramisu,standard,correlation,4,invalid_code
tiramisu,standard,correlation,5,invalid_code
tiramisu,standard,covariance,1,speedup_under
tiramisu,standard,covariance,2,invalid_code
tiramisu,standard,covariance,3,invalid_code
tiramisu,standard,covariance,4,invalid_code
tiramisu,standard,covariance,5,invalid_code
tiramisu,standard,deriche,1,speedup_under
tiramisu,standard,deriche,2,invalid_code
tiramisu,standard,deriche,3,invalid_code
tiramisu,standard,deriche,4,invalid_code
tiramisu,standard,deriche,5,invalid_code
tiramisu,standard,doitgen,1,speedup_under
tiramisu,standard,doitgen,2,invalid_code
tiramisu,standard,doitgen,3,invalid_code
tiramisu,standard,doitgen,4,invalid_code
tiramisu,standard,doitgen,5,invalid_code
tiramisu,standard,durbin,1,speedup_under
tiramisu,standard,durbin,2,invalid_code
tiramisu,standard,durbin,3,invalid_code
tiramisu,standard,durbin,4,invalid_code
tiramisu,standard,durbin,5,invalid_code
tiramisu,standard,fdtd-2d,1,speedup_under
tiramisu,standard,fdtd-2d,2,invalid_code
tiramisu,standard,fdtd-2d,3,invalid_code
tiramisu,standard,fdtd-2d,4,invalid_code
tiramisu,standard,fdtd-2d,5,invalid_code
tiramisu,standard,floyd-warshall,1,speedup_under
tiramisu,standard,floyd-warshall,2,invalid_code
tiramisu,standard,floyd-warshall,3,invalid_code
tiramisu,standard,floyd-warshall,4,invalid_code
tiramisu,standard,floyd-warshall,5,invalid_code
tiramisu,standard,gemm,1,speedup_under
tiramisu,standard,gemm,2,invalid_code
tiramisu,standard,gemm,3,invalid_code
tiramisu,standard,gemm,4,invalid_code
tiramisu,standard,gemm,5,invalid_code
tiramisu,standard,gemver,1,speedup_under
tiramisu,standard,gemver,2,invalid_code
tiramisu,standard,gemver,3,invalid_code
tiramisu,standard,gemver,4,invalid_code
tiramisu,standard,gemver,5,invalid_code
tiramisu,standard,gesummv,1,speedup_under
tiramisu,standard,gesummv,2,invalid_code
tiramisu,standard,gesummv,3,invalid_code
tiramisu,standard,gesummv,4,invalid_code
tiramisu,standard,gesummv,5,invalid_code
tiramisu,standard,gramschmidt,1,speedup_under
tiramisu,standard,heat-3d,1,speedup_under
tiramisu,standard,heat-3d,2,invalid_code
tiramisu,standard,heat-3d,3,invalid_code
tiramisu,standard,heat-3d,4,invalid_code
tiramisu,standard,heat-3d,5,invalid_code
tiramisu,standard,jacobi-1d,1,speedup_under
tiramisu,standard,jacobi-1d,2,invalid_code
tiramisu,standard,jacobi-1d,3,invalid_code
tiramisu,standard,jacobi-1d,4,invalid_code
tiramisu,standard,jacobi-1d,5,invalid_code
tiramisu,standard,jacobi-2d,1,speedup_under
tiramisu,standard,jacobi-2d,2,invalid_code
tiramisu,standard,jacobi-2d,3,invalid_code
tiramisu,standard,jacobi-2d,4,invalid_code
tiramisu,standard,jacobi-2d,5,invalid_code
tiramisu,standard,lu,1,speedup_under
tiramisu,standard,lu,2,invalid_code
tiramisu,standard,lu,3,invalid_code
tiramisu,standard,lu,4,invalid_code
tiramisu,standard,lu,5,invalid_code
tiramisu,standard,ludcmp,1,speedup_under
tiramisu,standard,ludcmp,2,invalid_code
tiramisu,standard,ludcmp,3,invalid_code
tiramisu,standard,ludcmp,4,invalid_code
tiramisu,standard,ludcmp,5,invalid_code
tiramisu,standard,mvt,1,speedup_under
tiramisu,standard,mvt,2,invalid_code
tiramisu,standard,mvt,3,invalid_code
tiramisu,standard,mvt,4,invalid_code
tiramisu,standard,mvt,5,invalid_code
tiramisu,standard,nussinov,1,speedup_under
tiramisu,standard,nussinov,2,invalid_code
tiramisu,standard,nussinov,3,invalid_code
tiramisu,standard,nussinov,4,invalid_code
tiramisu,standard,nussinov,5,invalid_code
tiramisu,standard,seidel-2d,1,speedup_under
tiramisu,standard,seidel-2d,2,invalid_code
tiramisu,standard,seidel-2d,3,invalid_code
tiramisu,standard,seidel-2d,4,invalid_code
tiramisu,standard,seidel-2d,5,invalid_code
tiramisu,standard,symm,1,speedup_under
tiramisu,standard,symm,2,invalid_code
tiramisu,standard,symm,3,invalid_code
tiramisu,standard,symm,4,invalid_code
tiramisu,standard,symm,5,invalid_code
tiramisu,standard,syr2k,1,speedup_under
tiramisu,standard,syr2k,2,invalid_code
tiramisu,standard,syr2k,3,invalid_code
tiramisu,standard,syr2k,4,invalid_code
tiramisu,standard,syr2k,5,invalid_code
tiramisu,standard,syrk,1,speedup_under
tiramisu,standard,syrk,2,invalid_code
tiramisu,standard,syrk,3,invalid_code
tiramisu,standard,syrk,4,invalid_code
tiramisu,standard,syrk,5,invalid_code
tiramisu,standard,trisolv,1,speedup_under
tiramisu,standard,trisolv,2,invalid_code
tiramisu,standard,trisolv,3,invalid_code
tiramisu,standard,trisolv,4,invalid_code
tiramisu,standard,trisolv,5,invalid_code
tiramisu,standard,trmm,1,speedup_under
tiramisu,standard,trmm,2,invalid_code
tiramisu,standard,trmm,3,invalid_code
tiramisu,standard,trmm,4,invalid_code
tiramisu,standard,trmm,5,invalid_code
