framework,version,algorithm,category,share_pct,repetitions
noarr,FromPlan,gemm,invalid_algorithm,0.0,5
noarr,FromPlan,gemm,invalid_code,0.0,5
noarr,FromPlan,gemm,slowdown,100.0,5
noarr,FromPlan,gemm,speedup_over,0.0,5
noarr,FromPlan,gemm,speedup_under,0.0,5
noarr,FromPlan,gemver,invalid_algorithm,0.0,5
noarr,FromPlan,gemver,invalid_code,20.0,5
noarr,FromPlan,gemver,slowdown,0.0,5
noarr,FromPlan,gemver,speedup_over,60.0,5
noarr,FromPlan,gemver,speedup_under,20.0,5
noarr,FromPlan,gesummv,invalid_algorithm,0.0,5
noarr,FromPlan,gesummv,invalid_code,40.0,5
noarr,FromPlan,gesummv,slowdown,0.0,5
noarr,FromPlan,gesummv,speedup_over,40.0,5
noarr,FromPlan,gesummv,speedup_under,20.0,5
noarr,FromPlan,gramschmidt,invalid_algorithm,100.0,5
noarr,FromPlan,gramschmidt,invalid_code,0.0,5
noarr,FromPlan,gramschmidt,slowdown,0.0,5
noarr,FromPlan,gramschmidt,speedup_over,0.0,5
noarr,FromPlan,gramschmidt,speedup_under,0.0,5
noarr,FromPlan,heat-3d,invalid_algorithm,0.0,5
noarr,FromPlan,heat-3d,invalid_code,0.0,5
noarr,FromPlan,heat-3d,slowdown,80.0,5
noarr,FromPlan,heat-3d,speedup_over,0.0,5
noarr,FromPlan,heat-3d,speedup_under,20.0,5
noarr,FromPlan,jacobi-1d,invalid_algorithm,0.0,5
noarr,FromPlan,jacobi-1d,invalid_code,0.0,5
noarr,FromPlan,jacobi-1d,slowdown,80.0,5
noarr,FromPlan,jacobi-1d,speedup_over,20.0,5
noarr,FromPlan,jacobi-1d,speedup_under,0.0,5
noarr,FromPlan,jacobi-2d,invalid_algorithm,0.0,5
noarr,FromPlan,jacobi-2d,invalid_code,0.0,5
noarr,FromPlan,jacobi-2d,slowdown,100.0,5
noarr,FromPlan,jacobi-2d,speedup_over,0.0,5
noarr,FromPlan,jacobi-2d,speedup_under,0.0,5
noarr,FromPlan,lu,invalid_algorithm,0.0,5
noarr,FromPlan,lu,invalid_code,0.0,5
noarr,FromPlan,lu,slowdown,0.0,5
noarr,FromPlan,lu,speedup_over,100.0,5
noarr,FromPlan,lu,speedup_under,0.0,5
noarr,FromPlan,ludcmp,invalid_algorithm,0.0,5
noarr,FromPlan,ludcmp,invalid_code,20.0,5
noarr,FromPlan,ludcmp,slowdown,0.0,5
noarr,FromPlan,ludcmp,speedup_over,0.0,5
noarr,FromPlan,ludcmp,speedup_under,80.0,5
noarr,FromPlan,mvt,invalid_algorithm,0.0,5
noarr,FromPlan,mvt,invalid_code,0.0,5
noarr,FromPlan,mvt,slowdown,0.0,5
noarr,FromPlan,mvt,speedup_over,100.0,5
noarr,FromPlan,mvt,speedup_under,0.0,5
noarr,FromPlan,nussinov,invalid_algorithm,0.0,5
noarr,FromPlan,nussinov,invalid_code,100.0,5
noarr,FromPlan,nussinov,slowdown,0.0,5
noarr,FromPlan,nussinov,speedup_over,0.0,5
noarr,FromPlan,nussinov,speedup_under,0.0,5
noarr,FromPlan,seidel-2d,invalid_algorithm,20.0,5
noarr,FromPlan,seidel-2d,invalid_code,0.0,5
noarr,FromPlan,seidel-2d,slowdown,0.0,5
noarr,FromPlan,seidel-2d,speedup_over,80.0,5
noarr,FromPlan,seidel-2d,speedup_under,0.0,5
noarr,FromPlan,symm,invalid_algorithm,0.0,5
noarr,FromPlan,symm,invalid_code,0.0,5
noarr,FromPlan,symm,slowdown,0.0,5
noarr,FromPlan,symm,speedup_over,100.0,5
noarr,FromPlan,symm,speedup_under,0.0,5
noarr,FromPlan,syr2k,invalid_algorithm,0.0,5
noarr,FromPlan,syr2k,invalid_code,20.0,5
noarr,FromPlan,syr2k,slowdown,40.0,5
noarr,FromPlan,syr2k,speedup_over,40.0,5
noarr,FromPlan,syr2k,speedup_under,0.0,5
noarr,FromPlan,syrk,invalid_algorithm,0.0,5
noarr,FromPlan,syrk,invalid_code,20.0,5
noarr,FromPlan,syrk,slowdown,80.0,5
noarr,FromPlan,syrk,speedup_over,0.0,5
noarr,FromPlan,syrk,speedup_under,0.0,5
noarr,FromPlan,trisolv,invalid_algorithm,0.0,5
noarr,FromPlan,trisolv,invalid_code,0.0,5
noarr,FromPlan,trisolv,slowdown,0.0,5
noarr,FromPlan,trisolv,speedup_over,100.0,5
noarr,FromPlan,trisolv,speedup_under,0.0,5
noarr,FromPlan,trmm,invalid_algorithm,0.0,5
noarr,FromPlan,trmm,invalid_code,20.0,5
noarr,FromPlan,trmm,slowdown,0.0,5
noarr,FromPlan,trmm,speedup_over,80.0,5
noarr,FromPlan,trmm,speedup_under,0.0,5
noarr,Naive,2mm,invalid_algorithm,0.0,5
noarr,Naive,2mm,invalid_code,0.0,5
noarr,Naive,2mm,slowdown,0.0,5
noarr,Naive,2mm,speedup_over,100.0,5
noarr,Naive,2mm,speedup_under,0.0,5
noarr,Naive,3mm,invalid_algorithm,0.0,5
noarr,Naive,3mm,invalid_code,0.0,5
noarr,Naive,3mm,slowdown,0.0,5
noarr,Naive,3mm,speedup_over,100.0,5
noarr,Naive,3mm,speedup_under,0.0,5
noarr,Naive,adi,invalid_algorithm,40.0,5
noarr,Naive,adi,invalid_code,0.0,5
noarr,Naive,adi,slowdown,60.0,5
noarr,Naive,adi,speedup_over,0.0,5
noarr,Naive,adi,speedup_under,0.0,5
noarr,Naive,atax,invalid_algorithm,0.0,5
noarr,Naive,atax,invalid_code,0.0,5
noarr,Naive,atax,slowdown,0.0,5
noarr,Naive,atax,speedup_over,100.0,5
noarr,Naive,atax,speedup_under,0.0,5
noarr,Naive,bicg,invalid_algorithm,0.0,5
noarr,Naive,bicg,invalid_code,0.0,5
noarr,Naive,bicg,slowdown,0.0,5
noarr,Naive,bicg,speedup_over,100.0,5
noarr,Naive,bicg,speedup_under,0.0,5
noarr,Naive,cholesky,invalid_algorithm,0.0,5
noarr,Naive,cholesky,invalid_code,100.0,5
noarr,Naive,cholesky,slowdown,0.0,5
noarr,Naive,cholesky,speedup_over,0.0,5
noarr,Naive,cholesky,speedup_under,0.0,5
noarr,Naive,correlation,invalid_algorithm,0.0,5
noarr,Naive,correlation,invalid_code,0.0,5
noarr,Naive,correlation,slowdown,0.0,5
noarr,Naive,correlation,speedup_over,100.0,5
noarr,Naive,correlation,speedup_under,0.0,5
noarr,Naive,covariance,invalid_algorithm,0.0,5
noarr,Naive,covariance,invalid_code,0.0,5
noarr,Naive,covariance,slowdown,0.0,5
noarr,Naive,covariance,speedup_over,100.0,5
noarr,Naive,covariance,speedup_under,0.0,5
noarr,Naive,deriche,invalid_algorithm,0.0,5
noarr,Naive,deriche,invalid_code,20.0,5
noarr,Naive,deriche,slowdown,0.0,5
noarr,Naive,deriche,speedup_over,60.0,5
noarr,Naive,deriche,speedup_under,20.0,5
noarr,Naive,doitgen,invalid_algorithm,0.0,5
noarr,Naive,doitgen,invalid_code,0.0,5
noarr,Naive,doitgen,slowdown,0.0,5
noarr,Naive,doitgen,speedup_over,100.0,5
noarr,Naive,doitgen,speedup_under,0.0,5
noarr,Naive,durbin,invalid_algorithm,0.0,5
noarr,Naive,durbin,invalid_code,0.0,5
noarr,Naive,durbin,slowdown,20.0,5
noarr,Naive,durbin,speedup_over,80.0,5
noarr,Naive,durbin,speedup_under,0.0,5
noarr,Naive,fdtd-2d,invalid_algorithm,0.0,5
noarr,Naive,fdtd-2d,invalid_code,20.0,5
noarr,Naive,fdtd-2d,slowdown,40.0,5
noarr,Naive,fdtd-2d,speedup_over,0.0,5
noarr,Naive,fdtd-2d,speedup_under,40.0,5
noarr,Naive,floyd-warshall,invalid_algorithm,0.0,5
noarr,Naive,floyd-warshall,invalid_code,0.0,5
noarr,Naive,floyd-warshall,slowdown,20.0,5
noarr,Naive,floyd-warshall,speedup_over,80.0,5
noarr,Naive,floyd-warshall,speedup_under,0.0,5
noarr,Naive,gemm,invalid_algorithm,0.0,5
noarr,Naive,gemm,invalid_code,0.0,5
noarr,Naive,gemm,slowdown,100.0,5
noarr,Naive,gemm,speedup_over,0.0,5
noarr,Naive,gemm,speedup_under,0.0,5
noarr,Naive,gemver,invalid_algorithm,0.0,5
noarr,Naive,gemver,invalid_code,0.0,5
noarr,Naive,gemver,slowdown,0.0,5
noarr,Naive,gemver,speedup_over,100.0,5
noarr,Naive,gemver,speedup_under,0.0,5
noarr,Naive,gesummv,invalid_algorithm,0.0,5
noarr,Naive,gesummv,invalid_code,0.0,5
noarr,Naive,gesummv,slowdown,0.0,5
noarr,Naive,gesummv,speedup_over,100.0,5
noarr,Naive,gesummv,speedup_under,0.0,5
noarr,Naive,gramschmidt,invalid_algorithm,100.0,5
noarr,Naive,gramschmidt,invalid_code,0.0,5
noarr,Naive,gramschmidt,slowdown,0.0,5
noarr,Naive,gramschmidt,speedup_over,0.0,5
noarr,Naive,gramschmidt,speedup_under,0.0,5
noarr,Naive,heat-3d,invalid_algorithm,0.0,5
noarr,Naive,heat-3d,invalid_code,20.0,5
noarr,Naive,heat-3d,slowdown,40.0,5
noarr,Naive,heat-3d,speedup_over,0.0,5
noarr,Naive,heat-3d,speedup_under,40.0,5
noarr,Naive,jacobi-1d,invalid_algorithm,0.0,5
noarr,Naive,jacobi-1d,invalid_code,20.0,5
noarr,Naive,jacobi-1d,slowdown,80.0,5
noarr,Naive,jacobi-1d,speedup_over,0.0,5
noarr,Naive,jacobi-1d,speedup_under,0.0,5
noarr,Naive,jacobi-2d,invalid_algorithm,0.0,5
noarr,Naive,jacobi-2d,invalid_code,20.0,5
noarr,Naive,jacobi-2d,slowdown,80.0,5
noarr,Naive,jacobi-2d,speedup_over,0.0,5
noarr,Naive,jacobi-2d,speedup_under,0.0,5
noarr,Naive,lu,invalid_algorithm,0.0,5
noarr,Naive,lu,invalid_code,20.0,5
noarr,Naive,lu,slowdown,0.0,5
noarr,Naive,lu,speedup_over,20.0,5
noarr,Naive,lu,speedup_under,60.0,5
noarr,Naive,ludcmp,invalid_algorithm,0.0,5
noarr,Naive,ludcmp,invalid_code,0.0,5
noarr,Naive,ludcmp,slowdown,20.0,5
noarr,Naive,ludcmp,speedup_over,0.0,5
noarr,Naive,ludcmp,speedup_under,80.0,5
noarr,Naive,mvt,invalid_algorithm,0.0,5
noarr,Naive,mvt,invalid_code,0.0,5
noarr,Naive,mvt,slowdown,0.0,5
noarr,Naive,mvt,speedup_over,100.0,5
noarr,Naive,mvt,speedup_under,0.0,5
noarr,Naive,nussinov,invalid_algorithm,0.0,5
noarr,Naive,nussinov,invalid_code,100.0,5
noarr,Naive,nussinov,slowdown,0.0,5
noarr,Naive,nussinov,speedup_over,0.0,5
noarr,Naive,nussinov,speedup_under,0.0,5
noarr,Naive,seidel-2d,invalid_algorithm,0.0,5
noarr,Naive,seidel-2d,invalid_code,0.0,5
noarr,Naive,seidel-2d,slowdown,0.0,5
noarr,Naive,seidel-2d,speedup_over,60.0,5
noarr,Naive,seidel-2d,speedup_under,40.0,5
noarr,Naive,symm,invalid_algorithm,20.0,5
noarr,Naive,symm,invalid_code,0.0,5
noarr,Naive,symm,slowdown,0.0,5
noarr,Naive,symm,speedup_over,80.0,5
noarr,Naive,symm,speedup_under,0.0,5
noarr,Naive,syr2k,invalid_algorithm,0.0,5
noarr,Naive,syr2k,invalid_code,0.0,5
noarr,Naive,syr2k,slowdown,80.0,5
noarr,Naive,syr2k,speedup_over,20.0,5
noarr,Naive,syr2k,speedup_under,0.0,5
noarr,Naive,syrk,invalid_algorithm,0.0,5
noarr,Naive,syrk,invalid_code,0.0,5
noarr,Naive,syrk,slowdown,40.0,5
noarr,Naive,syrk,speedup_over,20.0,5
noarr,Naive,syrk,speedup_under,40.0,5
noarr,Naive,trisolv,invalid_algorithm,0.0,5
noarr,Naive,trisolv,invalid_code,0.0,5
noarr,Naive,trisolv,slowdown,0.0,5
noarr,Naive,trisolv,speedup_over,100.0,5
noarr,Naive,trisolv,speedup_under,0.0,5
noarr,Naive,trmm,invalid_algorithm,0.0,5
noarr,Naive,trmm,invalid_code,0.0,5
noarr,Naive,trmm,slowdown,0.0,5
noarr,Naive,trmm,speedup_over,100.0,5
noarr,Naive,trmm,speedup_under,0.0,5
